subject_id,question,chunk_id,chunk_text,response_control,response_generation,response_justification,response_regulation,llm_comment
91,7,8,"No, yes.",20,0,0,10,
91,7,9,I think...,20,10,0,30,
91,8,1,"If you have only one match and you walk into the dark room where there is an oil lamp on his paper on wood, which thing would you light first?",0,0,0,0,Reading Aloud
91,8,2,I think I light the oil lamp first.,0,20,0,0,
91,9,1,Would it be ethical for a man to marry the sister of his window?,0,0,0,0,Reading Aloud
91,9,2,No.,0,0,0,0,
91,9,3,Absolutely no.,0,0,0,0,
91,10,1,Which syntax is so correct?,0,20,0,0,
91,10,2,The yolk of egg are white.,0,0,0,0,Reading Aloud
91,10,3,The yolk of egg is white.,0,0,0,0,Reading Aloud
91,10,4,The yolk of egg is white.,0,0,0,0,Reading Aloud
92,1,1,Mary.,0,0,0,0,
92,2,1,First,0,0,0,0,Reading Aloud
92,3,1,USA.,0,10,0,0,
92,4,1,The dark.,0,0,0,0,Unrelated Comment
92,5,1,Pinto.,0,0,0,0,Non-Task-Related Utterance
92,6,1,forky,0,0,0,0,Nonsensical Utterance
92,7,1,so Waits.,20,0,0,10,
92,8,1,Newspaper,0,10,0,0,
92,9,1,No.,0,0,0,0,
92,10,1,The yolk of the egg is white.,0,0,0,0,Reading Aloud
93,1,1,"Mary's father has five daughters, but no sons. Nana, Nene, Nene, Nono. What is the fifth daughter's name?",0,0,0,0,Reading Aloud
93,1,2,Probably. Please remember to read out loud and say everything that comes to mind.,0,0,0,0,Task Instruction Reiteration
93,1,3,"Nana, nene, nene, no no. Nana, nene, nene, no no.",0,0,0,0,Repetition/Reading Aloud
93,1,4,Noo no? Is there a right answer for this?,20,10,0,80,
93,1,5,Noo no.,20,0,0,10,
93,2,1,"If you're running a race and you passed the person in second place, what place would you be in now?",0,0,0,0,Reading Aloud
93,2,2,First place.,0,0,0,0,Reading Aloud
93,2,3,First place.,0,0,0,0,
93,3,1,It's a stormy night.,0,0,0,0,Reading Aloud
93,3,2,It's a stormy night and a plane takes off from JFK Airport in New York.,0,80,0,0,Reading Aloud/Scenario Introduction
93,3,3,The storm worsens and the plane crashes.,0,20,0,0,
93,3,4,"Oh, crashes half lands.",0,20,0,0,
93,3,5,Okay.,0,0,0,0,
93,3,6,And the United States and the other half lands in Canada.,0,80,0,0,
93,3,7,In which country do you bury the survivors probably the US United States,0,80,20,0,
93,4,1,"A monkey, a squirrel, and a bird are racing to the top of a coconut tree.",0,0,0,0,Reading Aloud
93,4,2,Who will get the banana first?,0,0,0,0,Reading Aloud
93,4,3,"Monkey, squirrel, or the bird?",0,80,0,0,
93,4,4,I'm just going to say monkey.,0,10,0,0,
93,4,5,Monkey.,0,0,0,0,Reading Aloud
93,5,1,"In a one-story pink house, there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower, everything was pink.",0,80,0,0,Elaboration/Imagination
93,5,2,What color were the stairs?,0,20,0,0,
93,5,3,Probably.,20,10,0,30,
93,5,4,Pink.,0,0,0,0,
93,6,1,How many of each animal did Moses put on the ark?,0,0,0,0,Reading Aloud
93,6,2,Two.,0,0,0,0,
93,7,1,The wind blows west. An electric train runs east. In which cardinal direction does the smoke from the locomotive blow?,0,20,0,0,Reading Aloud
93,7,2,"Train going east, blows behind it so it goes west.",0,60,40,0,
93,8,1,"If you only have one match and you walk into a dark room where there is an oil lamp, a newspaper, and wood, which thing would you light first?",0,0,0,0,Reading Aloud
93,8,2,Oil lamp?,20,80,0,0,
93,8,3,Oil lamp.,0,10,0,0,
93,8,4,Oil lamp.,0,0,0,0,Reading Aloud
93,8,5,Yeah.,0,0,0,0,
93,8,6,Oil lamp.,0,0,0,0,
93,9,1,Would it be ethical for a man to marry his sister of his widow?,0,0,0,0,Reading Aloud
93,9,2,No.,0,0,0,0,
93,10,1,Which sentence is correct?,0,0,0,0,Reading Aloud
93,10,2,The yolk of the egg are white.,0,0,0,0,Reading Aloud
93,10,3,The yolk of an egg is white.,0,0,0,0,Reading Aloud
93,10,4,"Wait, what?",80,0,0,20,
93,10,5,The yolk of an egg are white.,0,20,0,0,
93,10,6,The yolk of an egg is white.,0,0,0,0,
93,10,7,Oh.,20,0,0,10,
93,10,8,The yolk of an egg is white.,0,0,0,0,Reading Aloud
94,1,1,Thank you.,0,0,0,0,Social Comment
94,2,1,"Since the transcription is empty, there are no chunks to segment. The output is:


(No chunks)",0,0,0,0,
94,3,1,Thank you.,0,0,0,0,Social Comment
94,4,1,Thank you.,0,0,0,0,Social Comment
94,5,1,in a warm,0,0,0,0,"Description: This chunk appears to be a non-sequitur or an incomplete thought, and does not clearly express any of the deliberation functions. It may be the start of a descriptive phrase, but without more context, it is difficult to determine its relevance to the task. A broad label for this chunk could be ""Incomplete Thought"" or ""Unclear Utterance"", but it is not clearly justified by the content, so it is not included."
94,6,1,Thank you.,0,0,0,0,Social Comment
94,7,1,Wind blows.,0,0,0,0,Reading Aloud
94,8,1,Thank you.,0,0,0,0,Social Comment
94,9,1,Thank you.,0,0,0,0,Social Comment
94,10,1,We're so...,20,0,0,10,
95,1,1,"Marie's father has five daughters but no sons. Nana, Nene, Nini, Nono. What is the fifth daughter's name probably? Please remember to read aloud and say everything that comes to mind.",0,0,0,0,Reading Aloud
95,1,2,So I think the fifth daughter's name will be Nunu.,0,40,0,0,
95,2,1,If you are running a race and you passed the person in think.,20,60,0,40,
95,2,2,So I know this question.,0,0,0,0,Recognition/Memory Recall
95,2,3,I know that I have forgotten the response.,0,0,0,80,
95,2,4,I think that my place will be in second place.,20,30,10,10,
95,3,1,It's a stormy night and the plane takes off from JFK airport in New York.,0,80,0,0,
95,3,2,The storm worsens and the plane crashes half lands in the United States.,0,80,0,0,
95,3,3,The other half lands in Canada.,0,80,0,0,
95,3,4,In which country do you bury the survivors?,0,0,0,0,Reading Aloud
95,3,5,Don't forget to keep reading and thinking aloud.,0,0,0,0,Task Instruction Acknowledgement
95,3,6,It's a hard question and a little difficult to find the answer.,0,0,0,20,
95,3,7,I think I think they won't be survivors Survivors in the plane so the response is for me nowhere,80,20,40,10,
95,4,1,"A monkey, a squirrel and a bird are racing to the top of a coconut tree.",0,0,0,0,Reading Aloud
95,4,2,"We will get the banana first, the monkey, the squirrel or the bird?",0,80,0,0,
95,4,3,Squirrel.,0,20,0,0,
95,4,4,I think I think the bird will get the banana first because he has wings to fly,0,80,80,0,
95,5,1,"In one story pink house there was a pink person, a pink cat, a pink fish, a pink computer, pink chair, a pink table, a pink telephone, a pink shower, everything was pink.",0,80,0,0,Elaboration/Description
95,5,2,What color were the stairs probably?,0,0,0,0,Reading Aloud
95,5,3,I think the stairs were probably pink because it's a pink house,0,20,80,0,
95,6,1,How many of each animal did Moses put on the ark?,0,0,0,0,Reading Aloud
95,6,2,Halfway done.,0,0,0,80,
95,6,3,Don't forget to keep predicting and thinking a lot.,0,0,0,80,Self-Directed Encouragement
95,6,4,I don't know the answer.,0,0,0,20,
95,6,5,My response is 100 animals.,0,80,0,0,
95,6,6,No.,80,0,0,0,
95,6,7,50 animals.,0,80,0,0,
95,6,8,50 of each animal.,0,80,0,0,
95,7,1,The wind blows west. An electric train runs east. In which cardinal direction does the smoke from the locomotive blow?,0,20,0,0,Reading Aloud
95,7,2,Mm-hmm.,0,0,0,0,Nonverbal Acknowledgement
95,7,3,The smoke from the locomotive blows west.,0,20,0,0,
95,7,4,It's the direction of a wind.,20,10,0,30,
95,7,5,Thank you.,0,0,0,0,Social Comment
95,8,1,If you have only one match and you walk into a dark room where there is an old lamp newspaper and wood which thing would you like first,0,0,0,0,Reading Aloud
95,8,2,the oil lamp,0,20,0,0,
95,8,3,With all your art. you,0,0,0,0,Task Repetition
95,9,1,Would it be ethical for man to marry the star of his window?,0,10,0,0,Misreading/Misinterpretation
95,9,2,Thank you.,0,0,0,0,Social Comment
95,9,3,"Yes, I think it's ethical.",0,0,10,0,
95,10,1,Which sentence is correct?,0,0,0,0,Reading Aloud
95,10,2,The york of the egg are white.,0,0,0,0,Reading Aloud
95,10,3,The york of of egg is right is correct,0,0,0,0,Reading Aloud
96,1,1,Mary's father has five daughters but no sons.,0,0,0,0,Reading Aloud
96,1,2,"Na All of the corresponding vowels in order, it would be Nunu.",0,80,20,0,
96,1,3,It is most likely what it will be.,0,0,20,0,
96,2,1,"If you were running a race and you passed the person in second place, what place would you be in now?",0,0,0,0,Reading Aloud
96,2,2,"Well, considering that you were in third place and you passed the person who was in second at the time, you are now going to be in second place.",20,60,80,10,
96,2,3,You are now going to be in second place.,0,0,0,0,
96,3,1,It's a stormy night and a plane takes off from JFK Airport in New York.,0,20,0,0,Reading Aloud/Scenario Introduction
96,3,2,"The storm worsens and the plane crashes half lands in the United States, the other half lands in Canada.",80,90,0,10,
96,3,3,In which country do you bury the survivors?,0,0,0,0,Reading Aloud
96,3,4,"Well, considering it would land depending on where they landed, you bury them in the country they landed in.",0,80,40,0,
96,4,1,"Monkey, a squirrel, and a bird are racing to the top of a coconut tree. Who will get the banana first? The monkey, the squirrel, or the bird? They are racing to the top of a coconut tree.",0,20,0,0,Reading Aloud
96,4,2,"Well, considering that there's probably not a monkey or a squirrel wherever there is a coconut tree, and a bird can also fly, I would assume, and since it's racing, it's already flying, I would assume the bird would get to the top of the coconut tree first.",20,80,80,10,
96,4,3,Oh wait.,80,0,0,20,
96,4,4,"The monkey, a squirrel, and a bird are racing to the top of the coconut tree. Who would get to the banana first?",0,0,0,0,Reading Aloud
96,4,5,"Well, considering the fact that bananas aren't even on trees in the first place, they're on plants, and the monkey would be on the ground.",80,20,60,10,
96,4,6,So probably the monkey. Get the banana first.,0,0,0,0,Social Comment/Incorrect Assumption
96,5,1,"In a one-story pink house, there's a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, and a pink shower.",0,80,0,0,
96,5,2,Everything is pink.,0,0,0,0,
96,5,3,What color were the stairs?,0,20,0,0,
96,5,4,Probably.,20,0,0,10,
96,5,5,Pink.,0,0,0,0,
96,5,6,Because everything else in the house is pink.,0,0,80,0,
96,6,1,How many of each animal did Moses put on the ark?,0,0,0,0,Reading Aloud
96,6,2,"Halfway done, don't forget to keep reading and thinking aloud.",0,0,0,0,Task Instruction
96,6,3,"Well, considering that Moses didn't put any animals on the ark, it was in fact Noah, I'm going to say zero since Moses didn't put any animals on Noah.",80,60,90,20,
96,7,1,"The wind blows west, an electric train runs east. Which carnal direction does the smoke from the locomotive blow?",0,20,0,0,Reading Aloud/Repetition
96,7,2,"Well, the wind's blowing west, so it doesn't matter what direction the train is going, the wind will still blow the smoke the same way.",0,20,80,0,
96,7,3,The smoke will blow west since the wind is blowing west.,0,0,80,0,
96,8,1,"If you have only one match and you walk into a dark room where there's an oil lamp, newspaper, and wood, which thing would you light first?",0,0,0,0,Reading Aloud
96,8,2,You would light the oil lamp so that you can see what you're doing.,0,20,80,0,
96,8,3,You can also use the wick on the oil lamp,0,80,20,0,
96,9,1,It would be ethical for a man to marry the sister of his widow.,0,20,0,0,
96,9,2,Remember to say everything comes to mind even if it seems unrelated.,0,0,0,0,Task Instruction Reiteration
96,9,3,"Well considering that they're not related by blood and the widow would know the man and if they deemed it appropriate to marry one another, I don't see why there'd be any problem with that.",0,20,80,0,
96,10,1,Which sentence is correct? Which sentence is correct?,0,0,0,0,Reading Aloud/Repetition
96,10,2,The yolk of the egg are white or the yolk of the egg is white?,0,80,0,20,
96,10,3,"Well, considering that there's only one yolk in an egg, the answer would be the yolk of the egg is white.",0,20,80,0,
97,1,1,Mary's father has five daughters but no sons.,0,0,0,0,Reading Aloud
97,1,2,"Nana, Nene, Nini, Nono.",0,80,0,0,
97,1,3,What is the fifth daughter's name probably?,0,20,0,0,
97,1,4,Nunu.,0,20,0,0,
97,2,1,"If you were running a race and you passed the person in second place, what place would you be in now?",0,0,0,0,Reading Aloud
97,2,2,I would be in the first place.,0,20,0,0,
97,3,1,It's a stormy night and the plane takes off from JFK Airport in New York.,0,20,0,0,Reading Aloud/Scenario Elaboration
97,3,2,The storm worsens and the plane crashes half land in the United States.,0,80,0,0,
97,3,3,The other half land in Canada.,0,80,0,0,
97,3,4,In which country do you bury the survivors in Canada.,0,80,0,0,
97,4,1,"Monkey, squirrel and bird are racing to the top of a coconut tree.",0,0,0,0,Reading Aloud
97,4,2,"Who will get the banana first, the monkey, the squirrel or the bird?",0,20,0,0,
97,4,3,The monkey.,0,20,0,0,
97,5,1,"In one story pink house, there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower.",0,80,0,0,Imaginative Scenario Construction
97,5,2,Everything was pink.,0,0,0,0,Reading Aloud
97,5,3,What color were the stairs probably pink?,0,20,0,0,
97,6,1,How many of each animal did Moses put on the ark?,0,0,0,0,Reading Aloud
97,6,2,I don't know.,20,0,0,80,
97,7,1,The wind blows west.,0,0,0,0,Reading Aloud
97,7,2,An electric train runs east.,0,0,0,0,Reading Aloud
97,7,3,In which cardinal direction does the smoke from the locomotive blow?,0,20,0,0,
97,7,4,East.,0,20,0,0,
97,8,1,"Oli, if you have only one match and you walk into a dark room where there is an oil lamp, a newspaper and wood, which thing would you like first?",0,0,0,0,Reading Aloud
97,8,2,The oil lamp.,0,0,0,0,
97,9,1,Would it be ethical for a man to marry the sister of his window?,0,0,0,0,Reading Aloud
97,9,2,No.,0,0,0,0,
97,10,1,Which sentence is correct?,0,0,0,0,Reading Aloud
97,10,2,The yoke of the egg are white. The yoke of the egg is white.,0,20,0,0,
97,10,3,I think the correct sentence is the yoke of the egg is white.,0,0,0,0,
98,1,1,Nunu.,0,0,0,0,Reading Aloud
98,2,1,foreign,0,0,0,0,Unrelated Speech
98,3,1,Canada.,0,20,0,0,
98,4,1,A macaca is the top of the tree.,0,20,0,0,
98,4,2,"A macaca, a skirel and a pássaro...",0,20,0,0,Reading Aloud
98,4,3,A skirel! I don't know what is this.,20,10,0,60,
98,4,4,It's a skile.,0,20,0,0,
98,4,5,A skile and a pássaro make a race to the top of the tree.,0,60,0,0,
98,4,6,Who thinks he can first the banana first?,0,60,0,0,
98,4,7,The monkey?,0,20,0,0,
98,4,8,Monkey.,0,10,0,0,
98,4,9,Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey.,0,0,0,0,Repetition or Task Repetition
98,4,10,Or the bird?,20,80,0,10,
98,4,11,Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey,0,0,0,0,Task Repetition
