subject_id,question,chunk_number,chunk_text,start_time,end_time
88,4,2,"A monkey is quite a big of a mammal.  It knows how to climb trees, but it is big and kind of can be clumsy.",9.677,24.497
88,4,3,"A squirrel is a smaller one of a coconut tree. So squirrels don't live in a, like, coconut trees usually grow on  warmer islands or continents.",25.198,49.059
88,4,4,"I think, yeah, like Hawaii, Florida. I don't think there are squirrels, so there's a monkey and a bird.",50.481,58.55
88,4,5,A bird just can fly straight up to the top of the tree. Who will get the banana first?,59.471,71.004
88,4,6,"Oh, yeah, a monkey.  Yeah, because why would a squirrel or a bird go for a banana?",71.024,82.816
88,4,7,Okay.,83.157,83.498
88,5,1,"In a one-story pink house, there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower. Everything was pink. What color were the stairs properly?",0.031,16.126
88,5,2,In a one-story...,18.148,25.454
88,5,3,There was no...,25.474,27.036
88,5,4,Oh!  I don't think there was any stairs.,27.396,30.94
88,5,5,I really don't know.,36.931,37.672
88,5,6,Maybe.,38.233,38.574
88,5,7,"Yeah, one story.",43.403,45.867
88,5,8,"Yeah, it's a one connection.",53.137,55.81
88,5,9,So it's there.,56.232,58.705
88,5,10,There's no stairs.,58.725,59.569
88,6,1,How many of each animal did Moses put on the Ark?,0.031,5.94
88,6,2,How many of each animal did Moses put on the Ark?,9.585,14.832
88,6,3,A pair.,14.852,15.293
88,6,4,Yeah?,16.114,16.375
88,6,5,A pair of each animal.,17.116,19.92
88,6,6,Like a female one and a male one.,20.26,24.747
88,6,7,Okay.,25.287,25.768
88,7,1,The wind blows west. An electric train runs east. In which cardinal direction does the smoke from the locomotive blow?,0.976,10.491
88,7,2,Hm. The wind blows west. The electric train runs east. In which cardinal direction does,13.175,23.271
88,7,3,"Okay, so north, north, south, west, east. So the wind blows west. Electric train runs east. In which cardinal direction does the smoke from the locomotive blow?",29.832,44.855
88,7,4,I think it's west. Electric train runs east.,44.875,53.528
88,7,5,And it just comes out of the locomotive and I don't really know how to describe it on a sleeper. I'm just going to go with the west.,54.419,65.936
88,7,6,"Yeah, because the electric train runs east, the smoke will go in the opposite direction. It doesn't really matter where the wind blows.",65.956,79.515
88,8,1,"If you have only one match and you walk into a dark room where there is an oil lamp and newspaper and wood, which thing would you light first?",0.031,11.202
88,8,2,"If you have only one match and you walk into a dark room where there is an oil lamp and newspaper, which thing would you light first?",14.585,27.017
88,8,3,Oral lamp.,29.292,31.818
88,8,4,I don't really know if Oral lamp would be the best choice.,32.52,37.031
88,8,5,"A newspaper, it would burn.",37.672,40.078
88,8,6,faster oh I know maybe from one for if I have only one match I can set fire with on a newspaper then just cover it on the wood to light the wood I would just have a bigger source of fire and,41.729,69.542
88,8,7,Which thing could you light first?,71.665,73.509
88,8,8,"Oh yeah, there's an oil lamp.",75.532,79.981
88,8,9,"Oil lamp, does oil burn?",80.001,82.626
88,8,10,I don't think so.,83.929,84.77
88,8,11,"Like, no, I mean, not that oil.",85.752,89.92
88,8,12,"Oil lamp, not a newspaper.",91.142,94.028
88,8,13,"I will go for wood, or maybe not, because wood just takes time to just keep on that.",95.881,106.163
88,8,14,"Yeah, newspaper.",106.945,107.907
88,8,15,Where is the answer to this question?,109.771,115.223
88,9,1,"Would it be ethical for a man to marry the sister of his widow? Theoretically, a man of his widow.",0.537,15.884
88,9,2,"Yeah, it would be ethical.",19.27,21.033
88,9,3,"No, wait.",22.536,23.237
88,9,4,"I don't think so, because basically if he's going to marry the sister of his widow, that widow, sorry, her husband died.",25.377,43.418
88,9,5,"So the question doesn't really say that this man has to be  like a partner of the widow, so I think it would be ethical.",44.259,58.2
88,9,6,"Yeah, just because she is a widow.",60.282,70.356
88,9,7,Her husband died and this man has nothing to do with that.,71.538,79.609
88,9,8,Yeah.,80.811,81.051
88,9,9,"And why does it say his widow? Why his widow? Like, he died?",82.516,88.751
88,9,10,"Yeah, why would sister marry a dead guy?",88.811,100.66
88,9,11,"Yeah, that is the correct question.",102.192,103.997
88,9,12,It wouldn't be ethical because it would be possible for a dead man to marry the sister of his widow.,104.418,111.478
88,9,13,Yeah.,111.639,112.742
88,10,1,Which sentence is correct? The yolk of the egg are white. Or the yolk of the egg is white.,0.031,7.663
88,10,2,I think... The yolk of the egg are white.,9.686,16.918
88,10,3,White are white. With the yolks.,17.238,20.423
88,10,4,"Yeah, yolk is the white... Is the... Hmm.",21.926,27.895
88,10,5,The yolk of the egg are white. The yolk of the egg is white.,29.95,34.515
88,10,6,The yolk of the egg that are white maybe.,38.579,41.361
88,10,7,"The yolk of the egg isn't white, because it's yellow.",42.963,46.386
88,10,8,And the y!olk of the egg are white.,48.589,51.091
88,10,9,"Yeah, I think.",55.576,56.076
88,10,10,The yolk of the egg is white.,57.777,71.781
88,10,11,"Yeah, I'm just going to go with A.",74.205,75.988
89,1,1,"Mary, five daughters, no sons. What is the fifth daughter's name? Nono.",2.461,10.934
89,1,2,"Probably is Nono because it's used all the other vowels. A, E, I, O and U.",11.094,17.645
89,1,3,"So, Nunu. What else?",17.685,20.95
89,1,4,"So, there was a riddle first of all, but it doesn't look like it would be a riddle.",21.29,24.455
89,1,5,"So, the answer is Nunu.",25.256,27.84
89,1,6,"Oh, oops, Nunu.",27.86,29.803
89,1,7,"So, I forgot to write that there.",30.725,32.147
89,2,1,and he passed the person in second place.,0.352,3.357
89,2,2,"A place should be in now, he would be in first, but I will read it again.",4.319,8.345
89,2,3,So I'm running a race.,8.425,9.267
89,2,4,"He passed the person who was in second, oh no, if the person was in second place, then you are now in second place.",10.168,16.238
89,2,5,There's another person ahead of them.,16.259,17.501
89,2,6,So the answer is he would be in second place.,18.182,20.686
89,2,7,Second,22.89,23.17
89,3,1,It's a stormy night and the plane takes off from Drayfk Airport in New York.,0.672,4.095
89,3,2,The storm worsens and the plane crashes half lands in the United States and the other half lands in Canada.,4.115,13.723
89,3,3,In which country do you bury the survivors?,14.945,16.646
89,3,4,So you don't bury survivors.,16.706,18.067
89,3,5,So the response is you do not bury survivors.,18.968,29.177
89,3,6,That's a good one.,29.393,32.488
89,3,7,I will remember to use that later.,32.508,36.568
89,4,1,"The monkey, squirrel and a bird are racing to the top of a coconut tree. Who will get the banana first? The monkey, the squirrel or the bird?",0.402,9.451
89,4,2,Neat to read that again. The monkey and a squirrel and a bird are racing to the top of a coconut tree. Who will get the banana first?,10.212,17.018
89,4,3,"I don't know, I think this could be a trick question. It would seem like the bird would be because the bird would be coming and fly. But the monkeys are obviously really quick.",19.2,27.068
89,4,4,"For some reason I'm not putting squirrel in a coconut tree together. Oh no, it's a coconut tree. Who will get the banana first? What's the answer for that?",27.807,38.979
89,4,5,"Monkey is squirrel in the third. Who will get the banana first? I'm gonna say monkey even though, oh no, I suppose I can say it's a coconut tree. It's a coconut tree.",38.999,56.498
89,4,6,I don't know if that's okay to leave the answer.,57.575,59.469
89,5,1,"A one story pink house, there was a pink person, a pink hat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink chair, everything was pink.",0.622,8.931
89,5,2,So there was no stairs because it was a bungalow.,9.452,13.216
89,5,3,No stairs as it's a bungalow.,13.577,23.828
89,6,1,How many of each did Moses put on the ark?,0.622,13.085
89,6,2,"Moses didn't put it on the ark, it was Noah's ark.",14.768,17.053
89,6,3,It was Noah.,20.159,23.625
89,7,1,The wind blows west and an electric train runs east.,1.347,4.393
89,7,2,"At which cardinal does the smoke from the locomotive flow, but it's an electric train?",5.015,9.865
89,7,3,"So, can I just respond?",10.686,12.61
89,7,4,It's an electric train.,13.452,17.28
89,8,1,"Oh, I remember this riddle. If you only have one match and you walk into a dark room, there is an oil lamp, a newspaper and a wood.",0.655,10.15
89,8,2,Which thing would you light first?,12.855,14.317
89,8,3,I guess you light the match first.,14.638,16.42
89,8,4,Is that CityQuest's answer?,16.961,18.564
89,8,5,I suppose you have to light the match first.,19.325,20.848
89,8,6,Which would you light first?,25.715,26.757
89,8,7,"Okay, I'm going to say match even though I think, not sure if that one's right.",27.238,30.443
89,9,1,Would it be ethical for a man to marry the sister of his widow? I need to reread this again.,0.622,8.191
89,9,2,For a man to marry the sister of his widow? Would it be ethical for a man to marry the sister of his widow?,8.331,17.042
89,9,3,His widow? But how could he marry?,18.904,21.587
89,9,4,I don't think he could marry somebody if it's his widow because he would be dead.,21.627,25.893
89,9,5,I don't know if this is right or wrong.,25.913,30.358
89,9,6,He is dead as mine.,30.828,32.503
89,10,1,Which section is correct? The yolk of the egg is white or the yolk of the egg is white?,0.655,7.692
89,10,2,None of it.,7.792,8.193
89,10,3,The yolk is yellow.,9.015,16.774
90,1,1,Mary's father has five daughters but no sons.,1.465,4.989
90,1,2,"Nana, Neen, Neenie, Nono.",5.79,8.873
90,1,3,What is the fifth daughter's name probably?,11.036,13.358
90,1,4,Nunu.,13.398,17.603
90,1,5,The answer is Nunu because it's the next vowel.,25.332,28.335
90,1,6,A-E-I-O-U.,28.655,30.257
90,2,1,"If you were running a race and you passed the person in second place, what place would you be now?",0.233,5.437
90,2,2,You would be in first place.,5.477,8.37
90,3,1,It's a stormy night and a plane takes off from JFK Airport in New York.,1.347,6.358
90,3,2,The storm worsens and the plane crashes.,6.899,9.485
90,3,3,"Half lands in the United States, half lands in Canada.",10.407,13.153
90,3,4,In which country do you bury the survivors?,13.293,15.558
90,3,5,You don't bury survivors.,15.999,18.023
90,4,1,"A monkey, a squirrel and a bird race into the top of a coconut tree.",0.132,6.203
90,4,2,Who will get the banana first?,6.885,8.708
90,4,3,You don't get bananas in coconut trees.,13.016,16.082
90,5,1,In a one-story house there was a pink oak.,0.993,3.36
90,5,2,We know this one.,5.587,7.092
90,5,3,There are no stairs.,8.095,10.041
90,6,1,How many of each animal did Moses put in the ark?,3.153,6.402
90,6,2,Two.,10.835,11.096
90,6,3,The animals went in two by two.,11.136,15.829
90,7,1,The wind blows west. An electric train runs east. In which cardinal direction does the smoke from the locomotive blow?,1.786,13.805
90,7,2,"Okay, so the train is going towards east and the wind blows west.",13.845,26.646
90,7,3,"It would go behind it, but that's blowing it back, so I'm going to say it's going to go straight up.",29.073,34.729
90,8,1,you have only one match and you walk into a dark room where there is an oil lamp a newspaper and wood which thing would you light first the oil lamp or the newspaper to light,2.157,29.65
90,8,2,The match. You like the match first.,36.835,46.052
90,9,1,Would it be ethical for a man to marry the sister of his widow?,2.022,6.594
90,9,2,His dead wife's sister.,6.614,14.194
90,9,3,Not really.,14.234,17.803
90,10,1,Which sentence is correct?,0.993,2.777
90,10,2,The yolk of an egg is white and the yolk of an egg are white.,5.403,8.49
90,10,3,The yolk of an egg is yellow.,10.014,12.319
91,1,1,"Mary's father has five daughters, but no son.",3.777,7.703
91,1,2,"Nana, Neni, Nini, Nonu.",8.204,9.666
91,1,3,"What is the fifth daughter's name, probably?",10.808,13.813
91,1,4,"Nana, Neni, Nini, Nonu, Nonu.",15.516,17.559
91,1,5,"Please remember, okay.",18.721,20.203
91,1,6,I think that is Nonu.,22.046,23.929
91,2,1,"If you were running a race and you passed the person in the second place, what place would you be in now?",0.031,7.021
91,2,2,If I'm running a race...,10.026,12.91
91,2,3,"Sure, I'm in the first position.",13.25,15.494
91,2,4,Yes.,16.475,16.695
91,2,5,Position.,24.727,26.73
91,3,1,It's a stormy night and the plane takes off from JK airport in New York.,1.111,7.86
91,3,2,The storm worsened and the plane crashed half land in the United States.,8.461,13.588
91,3,3,The other half planes in Canada.,14.509,16.031
91,3,4,In which country do you bury the servers?,16.732,19.015
91,3,5,"Don't forget to keep reading and thinking aloud, okay?",21.579,24.142
91,3,6,"But, sure, in Canada.",27.527,29.329
91,3,7,ok i think that they can burn in canada because they born there yes,37.612,60.987
91,3,8,because they were born there.,71.699,80.427
91,4,1,"A monkey, a squirrel and a bird are racing in the top of a coconut tree.",1.094,5.899
91,4,2,"Who will get the banana first, the monkey and the squirrel or the bird?",6.921,10.324
91,4,3,"So, I think that the monkey don't fly, a squirrel and a bird, the bird is very little, so perhaps it is faster.",12.807,28.705
91,4,4,"So I think the bird, the bird surely.",30.085,36.433
91,5,1,"In one story's pink house, there was a pink person and a pink cat, and a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower, everything was pink.",1.904,14.4
