subject_id,question,code,data_1,transcription_old,transcription_new,audio,d,c,data_2,Age,Gender,Household Income,Familiar
98,10,Lure,Theo yolk of The egg are white,Yeah  it is not like you. Well  I got their heads for use in things. The york off leg. Everything you want. Your cough leg is right. They will off there. The perimeter  they work off. The egg are right. No! Oh  flee off the are white Sit., the old of the egg are white The EG. FD EG. Arwaite.,https://app.phonic.ai/play/5e90b082e415d4a16cef506d,I,I,1,51.0,male,Prefer not to say,
99,1,Incorrect,neni,Nay  nay  Lainey  Naomi and, Nene? Nene? Nene? Nene?,https://app.phonic.ai/play/5e90b1b2e77a5fea187b4945,N,N,2,34.0,male,100-125k,Y
99,2,Lure,first place,So if you're running a race  you past the prison  single place a place  would you be now in first first place?," So if you're running a race and you pass the prison in 2nd place, what place would you be now in 1st? So 1st place.",https://app.phonic.ai/play/5e90b1cbe415d4a16cef50ba,N,N,1,34.0,male,100-125k,Y
99,3,Reflect,don't bury them because they are survivors,cast. It's a classic one. Usually it's like you didn't like him recording us like they did that. So it's like the borders discussion Alberta  where all the survivors like  Where do you bury them? Always. You don't bury them. Mr. Survivors  right? Just like bone caught Bad cop because it's like the sand is angry with that movie where it's on the quarter of Aunt Erica back. They were out of the sign. So which guys come in? All the combat guys  they're they're terrorized. Come in. And they're all like  What's going on in here? And so yeah  pretty much.," Oh, that's a classic one. Usually it's like between like, well, the corner gas, like they did this, so it's like the border of Saskatchewan, Alberta, where are all the survivors? Like, where do you bury them? So obviously you don't bury them because they're survivors, right? I guess it's like bone cop, bad cop, because it's like the same thing, right? With that movie where it's on the border of Ontario, Quebec, right on the sign, so which guys come in? The Quebec guys are there, the Ontario guys come in, and they're all like, what's going on in here? So, yeah, pretty much.",https://app.phonic.ai/play/5e90b204e77a5fea187b496e,N,Y,2,34.0,male,100-125k,Y
99,4,Reflect,non because they're going onto a coconut tree,Yeah. You heard reason. Coconut tree. You could have been a first  huh? I don't know. Probably neither Isn't going to the top the coconut tree? Serve another one of the songs. I mean  ultimately  it makes you think you get it because the bird is gone. Like it there impacts world. Anita Ban is too big  and they're also know the hemisphere Mel Stacy has been as a Southern are least Seymour Tropic. There is a problem. Probably the fact that I none Because  uh  I'm going to the store knows," Okay, monkey swirling bird racing. Coconut tree, who could have made it first? Hmm, I don't know. Probably neither, because aren't they going to the top of the coconut tree? I mean, that's sort of another one of those things. I mean, ultimately, my monkey would get it because a bird isn't going to, like, sit there and pack a squirrel, isn't going to eat a banana because it's too big, and they're also in the northern hemisphere mostly, so, going to go into the store. Who knows.",https://app.phonic.ai/play/5e90b244e77a5fea187b497a,Y,Y,2,34.0,male,100-125k,Y
99,5,Lure,pink because everything else is,Okay  So insert in grace and fish share table  we'll probably paying because everything was like pain  because everything else is there unless the stairs like carpet color  but probably," Okay, so I'm starting now. It's a pink person. A fish. A pink paper. A chair table. The same color of the stairs. Probably pink because if everything was like pink. Yeah, it's pink because everything else is. There you go. Unless the stairs are like carpet color, but probably",https://app.phonic.ai/play/5e90b263e415d4a16cef50da,Y,Y,1,34.0,male,100-125k,Y
99,6,Lure,twos of everything - male and female,gentleman knows has been there. It was Tuesday. Yeah  it's like to lose everything because it's like a male and female for breeding. Restart a lot. You know  everyone's heard that story.,,https://app.phonic.ai/play/5e90b279e415d4a16cef50e1,N,Y,1,34.0,male,100-125k,Y
99,7,Lure,west with the wind,And when one of us languishing your he's in which cardinal direction doesn't smoke well  probably was like the wind  right? Because it's like smoke in the train yourself. Is that kind of going with winds coming back to the way so the winds gonna take it because there's no light weight? I mean  it's sort of like how you see it blowing around this is going up a tree or like a a taller apart because I just go straight up. But again  you got movement in here and stuff  I don't know  probably.,,https://app.phonic.ai/play/5e90b2a2e77a5fea187b49a2,N,Y,1,34.0,male,100-125k,Y
99,8,Lure,oil lamp,with probably the oil lines  see?,,https://app.phonic.ai/play/5e90b2b2e77a5fea187b49a9,N,Y,1,34.0,male,100-125k,Y
99,9,Lure,yes. theyh aren't relatioons,Yeah  because I'm not married.,,https://app.phonic.ai/play/5e90b2c1e77a5fea187b49b4,N,Y,1,34.0,male,100-125k,Y
99,10,Other,white,no funny look.,,https://app.phonic.ai/play/5e90b2cce77a5fea187b49bc,N,N,1,34.0,male,100-125k,Y
100,1,Lure,Nunu,Mary father has five daughters  but no sons. Mourner Nooni Needy No  no old fifth daughter's name. Probably. Well  they will have ends us first and third letters that AIDS is the second and fourth. So therefore I e i o without the vouchers uses  you know?," Mary's father has five daughters but no sons. Mona, Nini, Nini, Nono. One's fifth daughter's name, probably. Well, they will have N's as first and third letters, but A's as the second and fourth, so therefore A-E-I-O, well they're the vowels, so it's U, so it's Nunu.",https://app.phonic.ai/play/5e90b6ca7217db5f5e1d3264,N,Y,1,19.0,male,100-125k,
100,2,Lure,1st,if you're running race and you pass the person second place what place you be now  what's first place? That's really oh  Pius.," If you're running a race and you pass the person in second place, what place would you be in now? Well, that's first place. That's fairly obvious.",https://app.phonic.ai/play/5e90b6dd7217db5f5e1d3266,N,N,1,19.0,male,100-125k,
100,3,Reflect,You wouldn't bury surviviors.,It's a stormy night and plane takes off at airports in York's or worse since the plane crash  half lands  crashes  half lands in the yard  safe about guns and Canada. In which country? De very the survivors  well  where the families on my gas Because it would depend on a patch creation. In that case  it wouldn't be in either country. Well  that's the U. N. Base drivers. Obviously  you'd be very English ceased.," It's a stormy night and the plane takes off from JFK Airport in New York. The storm worsens and the plane crashes half-lands in the United States and half-lands in Canada. In which country do bury the survivors? Well, wherever the family is once, I guess, because it would depend on perpetuation in that case. wouldn't be in either country oh actually if you wouldn't bury survivors obviously you'd be very ingrid ceased",https://app.phonic.ai/play/5e90b7177217db5f5e1d3269,Y,Y,2,19.0,male,100-125k,
100,4,Reflect,None.,among curious to learn about erasing Stop for your country. You'll get a bit on the 1st 1 key school bird  but one key issue there. We'll burn actually conf I  but it's nine of them because it's not a coconut tree.," A monkey and a squirrel and a bird are racing set off a coconut tree. Who will get the banana first? The monkey, the squirrel, or the bird? The monkey, I'm assuming. Or a bird, actually, because it can fly. Oh, but it's neither one of them, because it's not a coconut tree, of course. Looking for",https://app.phonic.ai/play/5e90b73a7217db5f5e1d326b,Y,Y,2,19.0,male,100-125k,
100,5,Reflect,No stairs.,anyone sweeping counts. That's been custom necking. Cats being fish  being peace table. Everything was pink or colors with stairs probably was one story house  so therefore it wouldn't have any stairs.," In a one-story pink house, there's a pink person, a pink house, a pink fish, a pink piece of pink chirping table, pink... everything was pink. What colours were the stairs? Probably was a one-story house, so therefore we wouldn't have any stairs.",https://app.phonic.ai/play/5e90b75982b14d5887481e41,N,Y,2,19.0,male,100-125k,
100,6,Reflect,Noah,how many of each other wanted most was put on the Ark pools of my exist. It was Noah.," How many of each animal did Moses put on the ark? It wasn't Moses, it was Noah.",https://app.phonic.ai/play/5e90b76b7217db5f5e1d3270,N,Y,2,19.0,male,100-125k,
100,7,Reflect,No smoke.,the wind lose  We lose West Secretary on seas which is carnal attraction to snakes. Like Wait well  in this wing west  the train was electric trains that I smoke.," The wind blows west, the electric train runs east, which can't alter action, does smoke from the locomotive blow? Well, if the wind is blowing west, and the train, well there's an electric train, so no smoke.",https://app.phonic.ai/play/5e90b7887217db5f5e1d3271,Y,Y,2,19.0,male,100-125k,
100,8,Lure,Oil lamp.,if you were to me  have If you have anyone match you two talking  there's a lamp  a newspaper? Which thing would you like first? All the oil m sent us a light. Everything else after.," If you were to only have, if you have only one match and you walk into the darkroom and there's an oil lamp, a newspaper and wood, which thing would you light first? Or the oil lamp, because then you'd go to light everything else after.",https://app.phonic.ai/play/5e90b7c282b14d5887481e43,N,Y,1,19.0,male,100-125k,
100,9,Reflect,The man died.,with the ethical from anti sister off his  Ritter insists on his wiener  Well  the man would have died because it is man's. We do.," Would it be ethical for a man to marry the sister of his widow? The sister of his widow? Well, the man would have died because it is the man's widow. Widow.",https://app.phonic.ai/play/5e90b7e87217db5f5e1d3274,N,Y,2,19.0,male,100-125k,
100,10,Reflect,Yolk are yellow.,which since since is correct The old clinical liked with your career off egg is white. Oh!," Which sentence is correct? The York of an egg are white, or the York of an egg is white. Yorks are yellow.",https://app.phonic.ai/play/5e90b8047217db5f5e1d3276,N,Y,2,19.0,male,100-125k,
101,1,Lure,nunu,Processing..., Thank you.,https://app.phonic.ai/play/5e833a9570f9e3507c797367,I,I,1,30.0,female,10-25k,
101,2,Reflect,2nd place,Processing..., .,https://app.phonic.ai/play/5e833ac370f9e3507c797377,I,I,1,30.0,female,10-25k,
101,3,Reflect,you don´t bury the survivors,Processing..., Thank you.,https://app.phonic.ai/play/5e833af570f9e3507c797382,I,I,2,30.0,female,10-25k,
101,4,Reflect,none,Processing..., Thank you. you,https://app.phonic.ai/play/5e833b21abe39ce8526cc7f6,I,I,2,30.0,female,10-25k,
101,5,Reflect,no stairs (one story house),Processing..., Thank you.,https://app.phonic.ai/play/5e833b5370f9e3507c79738f,I,I,1,30.0,female,10-25k,
101,6,Reflect,none.,Processing..., .,https://app.phonic.ai/play/5e833b7370f9e3507c79739d,I,I,1,30.0,female,10-25k,
101,7,Reflect,there is no smoke in an electric train,Processing..., .,https://app.phonic.ai/play/5e833b9270f9e3507c7973a9,I,I,2,30.0,female,10-25k,
101,8,Lure,oil lamp,Processing..., Thank you. you,https://app.phonic.ai/play/5e833bc4abe39ce8526cc802,I,I,1,30.0,female,10-25k,
101,9,Reflect,irrelevant. the sister of his widow means he´s dead...,Processing..., Thank you.,https://app.phonic.ai/play/5e833c03abe39ce8526cc805,I,I,2,30.0,female,10-25k,
101,10,Reflect,yolk is actually yellow,Processing..., .,https://app.phonic.ai/play/5e833c2470f9e3507c7973cb,I,I,2,30.0,female,10-25k,
102,1,Lure,Nunu,Mary's father had five daughters but no sons. Nana Nini. Many No no. What? It's the fifth daughter's name. Probably. Okay lets see. A e i o. So. And I see that they're all valves. So I would assume new new um following the pattern I would imagine it would be new moving on.," Mary's father had five daughters but no sons. Nana, Nini, Nini, Nono. What is the fifth daughter's name probably? Okay, let's see. A, E, I, O. So I see that they're all vowels. So I would assume Nunu. Following the pattern, I would imagine it would be Nunu. Moving on.",https://app.phonic.ai/play/5ea89970728b625fff211fba,N,Y,1,35.0,male,10-25k,
